"edition_id","oeuvre_id","editeur_id","isbn13","publication_date","num_pages","num_catalogue"
601,601,873,"9780060984380",1999-12-22,406,
602,602,1686,"9780060987329",1999-03-01,288,
603,603,1038,"9780060987466",1999-03-03,275,
604,604,2210,"9780060987527",2000-10-03,372,
605,605,2210,"9780060988258",2002-05-28,432,
606,606,2210,"9780060988647",2002-09-17,340,
607,607,1685,"9780060988654",2004-10-01,280,
608,608,543,"9780060989156",2002-07-09,431,
609,609,873,"9780060997021",2000-07-25,432,
610,610,907,"9780061014093",2000-02-02,336,
611,611,160,"9780061015618",2003-10-28,384,
612,612,160,"9780061015625",2002-11-05,368,
613,613,907,"9780061020575",2001-09-04,562,
614,614,907,"9780061020582",2002-09-03,652,
615,615,880,"9780061020599",2004-07-27,578,
616,616,907,"9780061020612",2002-07-30,374,
617,617,915,"9780061020667",2001-02-06,265,
618,618,907,"9780061020704",2000-02-02,277,
619,619,907,"9780061030659",2001-05-01,496,
620,620,880,"9780061051586",1999-09-08,296,
621,621,889,"9780061052392",1999-10-01,218,
622,622,902,"9780061053566",1997-02-01,293,
623,623,880,"9780061053665",1998-04-08,346,
624,624,889,"9780061054679",2003-01-01,940,
625,625,889,"9780061054686",1998-09-08,704,
626,626,880,"9780061054884",1994-10-20,387,
627,627,160,"9780061059476",1999-11-03,320,
628,628,864,"9780061093982",1997-10-01,384,
629,629,907,"9780061093999",1999-01-25,430,
630,630,907,"9780061094156",1995-05-10,544,
631,631,907,"9780061094224",1996-09-12,352,
632,632,907,"9780061094231",1997-08-07,448,
633,633,907,"9780061096846",1998-01-23,528,
634,634,899,"9780061096853",1999-03-03,512,
635,635,160,"9780061097935",2000-09-05,517,
636,636,907,"9780061098017",2000-03-01,544,
637,637,82,"9780061120060",2006-05-30,219,
638,638,889,"9780061120077",2006-05-30,496,
639,639,877,"9780061120091",2006-05-30,448,
640,640,873,"9780061120251",2006-05-02,432,
641,641,429,"9780061121203",2006-08-15,1326,
642,642,898,"9780061122095",2006-05-23,208,
643,643,2210,"9780061122187",2007-01-23,448,
644,644,882,"9780061122415",1993-05-01,197,
645,645,340,"9780061124198",2006-06-27,1,
646,646,873,"9780061124266",2006-06-01,210,
647,647,889,"9780061125256",2006-09-01,223,
648,648,606,"9780061125645",2006-10-17,288,
649,649,889,"9780061125935",2007-07-01,32,
650,650,881,"9780061126529",2006-07-25,6,
651,651,881,"9780061126574",2006-07-25,6,
652,652,882,"9780061127762",2006-10-31,224,
653,653,1038,"9780061127915",2006-10-31,512,
654,654,877,"9780061129735",2019-08-06,192,
655,655,882,"9780061130359",2007-01-09,916,
656,656,882,"9780061130472",2006-09-26,96,
657,657,803,"9780061131240",2006-10-03,515,
658,658,606,"9780061131271",2006-08-15,208,
659,659,82,"9780061131523",2006-10-10,320,
660,660,2204,"9780061131547",2006-10-17,211,
661,661,882,"9780061131622",2006-08-15,320,
662,662,864,"9780061132384",2006-05-23,212,
663,663,2210,"9780061134234",2006-08-29,336,
664,664,864,"9780061136900",2006-10-17,432,
665,665,160,"9780061136955",2006-10-31,327,
666,666,606,"9780061137037",2006-10-31,432,
667,667,606,"9780061137365",2006-06-13,128,
668,668,877,"9780061137457",2006-10-10,208,
669,669,2210,"9780061139376",2006-08-29,162,
670,670,606,"9780061139635",2006-10-31,96,
671,671,2204,"9780061139673",2006-08-08,240,
672,672,898,"9780061140044",2006-03-14,144,
673,673,160,"9780061140501",2007-05-29,384,
674,674,864,"9780061140532",2007-05-01,384,
675,675,873,"9780061142024",2006-08-29,248,
676,676,898,"9780061144899",2016-10-11,240,
677,677,898,"9780061144905",1996-12-26,253,
678,678,907,"9780061145391",2006-11-28,322,
679,679,160,"9780061150142",2006-08-29,512,
680,680,882,"9780061152559",2007-04-24,40,
681,681,82,"9780061159176",2006-08-29,388,
682,682,864,"9780061161537",2006-11-07,321,
683,683,864,"9780061161575",2006-11-07,528,
684,684,2210,"9780061171468",2006-03-28,191,
685,685,606,"9780061176104",2006-11-10,448,
686,686,606,"9780061177583",2014-07-29,288,
687,687,606,"9780061177590",2014-07-29,291,
688,688,873,"9780061196676",2007-02-06,176,
689,689,2204,"9780061196683",2006-10-24,144,
690,690,2204,"9780061198755",2007-01-09,144,
691,691,886,"9780061199004",2006-11-07,816,
692,692,864,"9780061205699",2006-10-17,323,
693,693,898,"9780061208492",2007-02-06,746,
694,694,2210,"9780061214608",2007-01-02,336,
695,695,889,"9780061214967",2007-02-20,4,
696,696,895,"9780061228742",2006-11-01,179,
697,697,881,"9780061232053",2007-04-03,2,
698,698,2204,"9780061234002",2006-10-17,320,
699,699,606,"9780061236822",2007-05-29,582,
700,700,2204,"9780061238222",2006-10-31,306,
701,701,2204,"9780061238239",2007-04-03,336,
702,702,864,"9780061239533",2007-06-12,216,
703,703,868,"9780061241895",2006-12-26,320,
704,704,864,"9780061245138",2006-12-08,496,
705,705,1664,"9780061284380",2006-11-21,230,
706,706,866,"9780061312113",1965-01-01,208,
707,707,873,"9780061318313",1977-04-21,368,
708,708,1664,"9780061351341",2007-04-10,192,
709,709,1664,"9780061351396",2007-05-01,508,
710,710,898,"9780062507549",2009-06-09,118,
711,711,898,"9780062508119",1991-09-13,416,
712,712,898,"9780062508867",1993-09-10,304,
713,713,904,"9780062510266",1994-03-11,161,
714,714,898,"9780062511119",1994-06-23,96,
715,715,1664,"9780062511409",2018-10-23,192,
716,716,898,"9780062512796",1995-05-01,272,
717,717,898,"9780062513342",1996-09-28,212,
718,718,898,"9780062515674",1999-04-21,208,
719,719,898,"9780062516374",2001-01-09,221,
720,720,898,"9780062516596",2001-04-03,262,
721,721,898,"9780062545039",1984-01-01,246,
722,722,429,"9780062700254",1991-12-24,768,
723,723,903,"9780062736987",1999-11-01,224,
724,724,2189,"9780064300896",1979-08-15,416,
725,725,865,"9780064400817",1976-10-20,124,
726,726,889,"9780064400824",1977-04-06,163,
727,727,882,"9780064400961",2007-08-14,144,
728,728,882,"9780064400992",2000-04-05,192,
729,729,882,"9780064401487",2007-08-14,128,
730,730,882,"9780064401494",2007-08-14,125,
731,731,882,"9780064401517",2007-08-14,192,
732,732,909,"9780064401586",1985-10-01,118,
733,733,882,"9780064401685",2019-04-02,192,
734,734,882,"9780064402453",1988-09-01,288,
735,735,882,"9780064403368",2001-05-08,288,
736,736,882,"9780064403870",1991-09-30,272,
737,737,882,"9780064404419",1992-08-30,208,
738,738,882,"9780064404778",1993-06-30,256,
739,739,882,"9780064404891",2001-01-23,352,
740,740,909,"9780064405447",1996-03-31,260,
741,741,909,"9780064405454",1996-03-31,321,
742,742,909,"9780064405461",1995-03-31,336,
743,743,909,"9780064405478",1995-03-31,320,
744,744,882,"9780064405713",1995-01-19,192,
745,745,882,"9780064405850",2005-04-26,208,
746,746,882,"9780064405959",1995-08-04,144,
747,747,889,"9780064406031",1995-09-07,256,
748,748,909,"9780064406307",1996-08-16,128,
749,749,2215,"9780064406925",1997-09-06,32,
750,750,909,"9780064407144",2001-05-08,321,
751,751,882,"9780064407205",1999-08-18,176,
752,752,82,"9780064407311",2019-03-05,281,
753,753,905,"9780064407441",2001-08-06,215,
754,754,1052,"9780064407458",2001-08-07,240,
755,755,905,"9780064407724",1999-02-27,228,
756,756,909,"9780064408585",2000-12-31,304,
757,757,905,"9780064408622",2000-05-03,192,
758,758,882,"9780064408677",2000-10-03,252,
759,759,882,"9780064408745",2002-05-28,144,
760,760,879,"9780064409902",2004-06-01,176,
761,761,879,"9780064410342",2001-08-01,329,
762,762,882,"9780064410724",2001-12-04,224,
763,763,894,"9780064410939",2001-10-01,184,
764,764,882,"9780064420808",1998-09-05,80,
765,765,882,"9780064420815",1999-10-06,80,
766,766,882,"9780064433730",1995-09-15,32,
767,767,882,"9780064434874",1997-09-20,32,
768,768,882,"9780064434942",1998-09-05,40,
769,769,882,"9780064434973",2000-02-02,40,
770,770,882,"9780064434980",1999-01-16,32,
771,771,882,"9780064435185",1999-01-09,32,
772,772,882,"9780064435260",1999-03-21,32,
773,773,882,"9780064440578",1984-09-05,64,
774,774,882,"9780064440950",1986-04-18,64,
775,775,882,"9780064441766",1994-04-22,48,
776,776,882,"9780064460903",1989-09-07,256,
777,777,889,"9780064461962",1997-10-01,160,
778,778,882,"9780064462044",1998-03-21,64,
779,779,882,"9780064462341",2000-02-02,32,
780,780,882,"9780064462358",2000-03-31,406,
781,781,882,"9780064467001",1996-03-27,40,
782,782,905,"9780064470650",1992-01-01,128,
783,783,803,"9780064472685",2007-04-10,598,
784,784,909,"9780064472777",2003-07-22,398,
785,785,909,"9780064473545",1981-01-01,291,
786,786,882,"9780066236179",2001-10-09,176,
787,787,2210,"9780066619910",2000-12-26,272,
788,788,868,"9780066620107",2004-07-28,176,
789,789,868,"9780066621036",2001-01-23,128,
790,790,1234,"9780070013568",1994-12-01,256,
791,791,1232,"9780070183179",1987-12-01,275,
792,792,1232,"9780070456716",1987-06-01,254,
793,793,1232,"9780070488205",1980-01-01,210,
794,794,1232,"9780071348270",1999-04-30,242,
795,795,1233,"9780071359160",2001-01-18,246,
796,796,1235,"9780071391405",2004-07-27,2751,
797,797,1233,"9780071401944",2002-07-09,240,
798,798,437,"9780071418584",2003-10-10,345,
799,799,1236,"9780071422802",2005-09-21,2021,
800,800,1233,"9780071428484",2003-09-17,228,
801,801,1233,"9780071432429",2004-06-07,324,
802,802,1233,"9780071433716",2004-02-04,384,
803,803,1232,"9780071451383",2005-11-23,252,
805,805,1232,"9780071462358",2005-10-01,890,
806,806,1233,"9780071467445",2006-08-01,309,
807,807,1236,"9780071485425",2011-12-30,248,
808,808,1231,"9780072262780",2006-01-24,260,
809,809,873,"9780072434170",2000-06-01,288,
810,810,1234,"9780072920963",2004-02-06,664,
811,811,1237,"9780073250359",2006-01-04,901,
812,812,1234,"9780075536390",1964-09-01,773,
813,813,1231,"9780075536550",1965-02-01,552,
814,814,605,"9780091881801",2001-11-08,340,
815,815,2092,"9780091883768",2002-02-07,96,
816,816,2092,"9780091894603",2004-06-03,232,
817,817,605,"9780091895815",2004-08-01,352,
818,818,605,"9780091898243",2006-08-03,344,
819,819,2092,"9780091906818",2006-04-06,268,
820,820,2113,"9780099173311",2006-12-17,350,
821,821,2118,"9780099267546",1998-08-06,219,
822,822,116,"9780099269472",1997-12-04,640,
823,823,116,"9780099271499",2002-11-07,752,
824,824,2113,"9780099273844",1999-02-05,156,
825,825,2113,"9780099273868",1999-05-20,336,
826,826,2113,"9780099276494",1998-06-04,479,
827,827,2113,"9780099277132",2002-04-04,560,
828,828,2113,"9780099282198",2001-04-05,384,
829,829,2113,"9780099282648",2000-08-03,289,
830,830,2124,"9780099283225",2000-10-05,237,
831,831,2118,"9780099283577",2001-05-03,73,
832,832,2113,"9780099284291",1999-07-01,393,
833,833,2113,"9780099284468",2001-11-01,355,
834,834,2113,"9780099284482",2000-09-07,342,
835,835,2118,"9780099284765",1999-09-02,215,
836,836,2113,"9780099285045",2012-09-06,192,
837,837,2118,"9780099285557",2001-04-05,567,
838,838,2118,"9780099285564",2004-07-01,480,
839,839,2113,"9780099285823",2001-04-05,401,
840,840,116,"9780099297703",2000-05-18,564,
841,841,2113,"9780099307914",1994-06-16,400,
842,842,2113,"9780099389019",1995-10-05,272,
843,843,116,"9780099409960",2000-03-02,336,
844,844,116,"9780099410386",2002-10-03,605,
845,845,118,"9780099416159",2002-09-29,466,
846,846,116,"9780099416272",1991-01-01,777,
847,847,2113,"9780099421863",2002-09-05,272,
848,848,2113,"9780099422174",2001-10-04,225,
849,849,2113,"9780099422327",2002-09-05,448,
850,850,2113,"9780099422341",2002-06-06,298,
851,851,2113,"9780099422686",2002-08-01,293,
852,852,2113,"9780099422693",2002-03-07,156,
853,853,119,"9780099427865",2001-03-12,144,
854,854,2113,"9780099428169",2002-01-03,160,
855,855,2113,"9780099428381",2003-05-01,368,
856,856,2113,"9780099428633",2001-04-16,229,
857,857,2113,"9780099428640",2001-04-09,255,
858,858,2113,"9780099429166",2002-04-04,275,
859,859,2113,"9780099429791",2002-05-02,372,
860,860,869,"9780099432449",2002-06-06,32,
861,861,2116,"9780099437529",2003-11-01,240,
862,862,2113,"9780099440833",2003-03-06,209,
863,863,2113,"9780099448471",2002-10-03,229,
864,864,2113,"9780099448570",2006-12-01,190,
865,865,2114,"9780099448754",2003-12-01,327,
866,866,2113,"9780099448761",2002-02-07,393,
867,867,2113,"9780099448877",2003-04-03,450,
868,868,2113,"9780099448921",1995-07-01,304,
869,869,2113,"9780099449232",2004-11-04,247,
870,870,2113,"9780099450252",2004-04-15,272,
871,871,1640,"9780099452249",2002-04-17,172,
872,872,116,"9780099453239",2006-05-16,448,
873,873,2113,"9780099453833",2004-02-05,631,
874,874,2118,"9780099455158",2004-03-04,192,
875,875,2113,"9780099455448",2005-01-06,462,
876,876,1681,"9780099456452",2005-06-30,325,
877,877,1681,"9780099456766",2004-04-01,268,
878,878,2113,"9780099458265",2006-07-06,793,
879,879,116,"9780099460176",2004-11-04,400,
880,880,2118,"9780099460954",2004-03-04,200,
881,881,118,"9780099461265",2003-09-29,314,
882,882,2113,"9780099461876",2005-04-07,288,
883,883,2113,"9780099461883",2005-04-07,394,
884,884,2113,"9780099462101",2006-06-01,320,
885,885,116,"9780099462255",2004-06-03,384,
886,886,2113,"9780099464693",2003-09-04,576,
887,887,116,"9780099468233",2004-05-06,320,
888,888,2113,"9780099468387",2004-08-05,144,
889,889,2118,"9780099468646",2004-05-06,649,
890,890,116,"9780099471424",2004-11-04,1207,
891,891,118,"9780099471431",2004-11-04,400,
892,892,116,"9780099474128",2004-09-02,314,
893,893,116,"9780099474388",2005-01-06,304,
894,894,116,"9780099474395",2005-01-06,268,
895,895,116,"9780099474425",2005-01-06,272,
896,896,116,"9780099474463",2005-06-02,267,
897,897,2113,"9780099474548",2005-01-06,320,
898,898,116,"9780099476337",2005-06-02,303,
899,899,116,"9780099476351",2005-06-02,268,
900,900,2113,"9780099477310",1994-10-06,519,
901,901,2118,"9780099477822",2005-04-07,320,
902,902,2117,"9780099478393",2004-10-07,198,
903,903,2118,"9780099478423",2004-10-07,272,
904,904,2118,"9780099478447",2004-10-07,160,
905,905,116,"9780099478935",2005-02-03,563,
906,906,2113,"9780099481249",2004-10-28,245,
907,907,2118,"9780099481560",2005-05-05,490,
908,908,116,"9780099481683",2004-11-06,198,
909,909,118,"9780099486831",2006-01-05,340,
910,910,116,"9780099489986",2005-07-07,520,
911,911,2118,"9780099490685",2005-09-01,544,
912,912,116,"9780099493679",2006-09-07,352,
913,913,2113,"9780099498186",2005-12-01,497,
914,914,116,"9780099498575",2006-05-04,832,
915,915,116,"9780099498582",2006-05-04,256,
916,916,116,"9780099498599",2006-06-01,722,
917,917,116,"9780099498636",2006-07-06,432,
918,918,524,"9780099498643",2007-01-12,196,
919,919,116,"9780099498667",2006-08-03,928,
920,920,2118,"9780099532514",1995-02-16,208,
921,921,2113,"9780099578512",1995-05-01,647,
922,922,2113,"9780099582014",1996-09-05,451,
923,923,2113,"9780099592419",1996-07-04,434,
924,924,2113,"9780099595816",1997-02-06,179,
925,925,116,"9780099601111",1995-02-02,235,
926,926,1123,"9780099690603",1989-10-05,363,
927,927,2118,"9780099744214",1997-08-07,880,
928,928,2114,"9780099760016",2005-05-07,189,
929,929,2118,"9780099766810",2002-08-01,240,
930,930,2113,"9780099771517",1998-06-04,497,
931,931,2113,"9780099771814",1998-03-05,432,
932,932,2113,"9780099801900",2006-01-17,208,
933,933,118,"9780099911708",1994-03-03,864,
934,934,2118,"9780099922803",1992-01-16,796,
935,935,2113,"9780099928409",1992-07-16,448,
936,936,18,"9780126801262",2002-01-16,445,
937,937,1591,"9780130158857",1999-08-13,640,
938,938,774,"9780130235015",2000-04-17,113,
939,939,240,"9780130352996",2004-06-09,1440,
940,940,1462,"9780130422538",2004-10-18,360,
941,941,1591,"9780130669971",2002-05-17,1046,
942,942,1593,"9780130887016",2001-08-16,528,
943,943,1717,"9780130977694",2003-06-19,343,
944,944,1591,"9780131198777",2004-10-19,536,
945,945,1462,"9780131433540",2006-09-01,132,
946,946,1591,"9780131445963",2004-07-26,2,
947,947,1591,"9780131492028",2004-12-01,1060,
948,948,1591,"9780131494848",2005-07-07,542,
949,949,1591,"9780131538412",2005-03-01,736,
950,950,1591,"9780131541955",1976-01-01,246,
951,951,1591,"9780131551138",2005-05-27,604,
952,952,1591,"9780131730366",2006-07-01,496,
953,953,1531,"9780131862616",2005-04-01,288,
954,954,239,"9780131871656",2006-02-24,499,
955,955,1591,"9780131935075",2005-05-01,936,
956,956,1591,"9780132197380",2006-07-01,476,
957,957,1591,"9780132221863",2006-12-22,592,
958,958,1591,"9780132370455",2006-08-04,998,
959,959,1591,"9780132382458",2006-12-06,633,
960,960,1591,"9780132431064",2000-01-20,976,
961,961,1462,"9780136626282",1989-11-20,160,
962,962,1591,"9780137903955",2002-12-20,1132,
1673,1673,1212,"9780156005203",1998-10-16,346,
963,963,1591,"9780139567568",1999-07-14,362,
964,964,1476,"9780140009378",1991-09-03,288,
965,965,1487,"9780140014457",1982-10-27,252,
966,966,1476,"9780140018325",1987-10-26,231,
967,967,1476,"9780140020038",1976-11-18,204,
968,968,1487,"9780140021547",1973-01-06,288,
969,969,1476,"9780140024760",1987-01-06,270,
970,970,1476,"9780140030341",1978-12-14,362,
971,971,1476,"9780140031768",1976-11-18,320,
972,972,1476,"9780140042320",1976-09-30,181,
973,973,1488,"9780140054712",1980-05-29,400,
974,974,1472,"9780140055771",1986-05-01,208,
975,975,1476,"9780140057058",1981-02-26,432,
976,976,1476,"9780140059021",1983-09-29,557,
977,977,1476,"9780140059038",1988-01-05,608,
978,978,1476,"9780140059588",1986-03-25,334,
979,979,1476,"9780140072143",1984-05-01,70,
980,980,1476,"9780140077810",1986-05-06,240,
981,981,1476,"9780140085303",1987-08-04,400,
982,982,1476,"9780140094541",1996-06-01,193,
983,983,1476,"9780140097313",1987-04-07,203,
984,984,1476,"9780140097351",1987-07-07,96,
985,985,1476,"9780140097368",1988-01-05,192,
986,986,1470,"9780140105834",1989-06-29,77,
987,987,1476,"9780140110876",1988-12-01,635,
988,988,1476,"9780140115857",1990-04-01,320,
989,989,1487,"9780140118902",1988-09-26,560,
990,990,1476,"9780140119480",1989-07-06,377,
991,991,1476,"9780140119503",1990-05-01,240,
992,992,1476,"9780140127225",1992-01-01,107,
993,993,1476,"9780140128468",1995-01-31,270,
994,994,1476,"9780140131673",1991-08-01,384,
995,995,1476,"9780140131963",1993-08-01,415,
996,996,1470,"9780140137002",2002-12-05,400,
997,997,1470,"9780140137347",1998-07-30,304,
998,998,1470,"9780140139396",1991-03-01,563,
999,999,1470,"9780140139402",1990-11-01,214,
1000,1000,1476,"9780140139976",1993-07-01,533,
1001,1001,794,"9780140140828",2013-04-01,320,
1002,1002,1476,"9780140143454",1990-10-01,256,
1003,1003,1470,"9780140143959",1991-03-28,272,
1004,1004,1476,"9780140144185",1990-12-01,182,
1005,1005,1476,"9780140149869",1992-10-01,240,
1006,1006,1476,"9780140150315",1977-01-27,698,
1007,1007,1476,"9780140150339",1976-12-09,762,
1008,1008,1476,"9780140150605",1977-06-30,691,
1009,1009,1493,"9780140150803",1977-10-27,589,
1010,1010,1476,"9780140150810",1977-05-26,611,
1011,1011,1497,"9780140152128",2004-09-01,816,
1012,1012,1476,"9780140153170",1991-12-01,884,
1013,1013,1476,"9780140153194",1991-07-12,253,
1014,1014,1476,"9780140153224",1991-07-12,288,
1015,1015,1476,"9780140154078",1991-12-01,217,
1016,1016,1476,"9780140154412",1991-12-01,345,
1017,1017,1470,"9780140156041",1991-05-01,480,
1018,1018,1476,"9780140157185",1995-06-01,176,
1019,1019,1487,"9780140157512",1972-06-11,422,
1020,1020,1487,"9780140157727",1996-10-26,304,
